YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1923-03-21	14	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					45	315	316	2	30.19		83	83		cp	acu	315	8				
1923-03-21	15	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					65	315	316	2	30.13		84	84		bc	acu	315	6				
1923-03-21	16	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					60	315	316	2	30.15		85	85		bc	acu	315	7				
1923-03-21	17	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					119	79	80	1	30.14		85	83		bc	acu	90	6				
1923-03-21	18	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					131	79	80	1	30.17		85	84		bc	acu	90	6				
1923-03-21	19	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					130	79	80	1	30.17		82	81		bc	acu	90	4				
1923-03-21	20	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					128	68	69	1	30.17		80	80		bc	acu	90	4			"2000: Ships present: RAINBOW (SOPA), BLACK HAWK, BITTERN, HART, RIZAL, submarine flotilla #3"	
1923-03-21	21	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					128	68	69	1	30.19		80	80		bc	acu	90	3				
1923-03-21	22	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					131	68	69	1	30.19		80	80		bc	acu	90	4				
1923-03-21	23	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					134	68	69	2	30.21		80	80		bc	acu	90	4				
1923-03-21	24	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_048.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_049.jpg	 					134	68	69	2	30.21		80	79		bc	acu	90	4				
1923-03-22	1	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	2	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	3	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	4	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	5	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	6	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	7	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	8	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	9	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	10	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	11	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	12	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	13	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	14	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	15	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	16	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	17	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	18	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	19	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	20	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																				"2000: Ships present: RAINBOW (SOPA), BLACK HAWK, SARAH THOMPSON, AJAX, Destroyer Division #38, NOA, PREBLE AND Mine Force."	
1923-03-22	21	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	22	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	23	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-22	24	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_051.jpg	 																					
1923-03-23	1	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	6				
1923-03-23	2	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	6				
1923-03-23	3	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	4				
1923-03-23	4	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	4				
1923-03-23	5	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	4				
1923-03-23	6	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	3				
1923-03-23	7	14.48	120.92	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	0700: Moved to coal dock.																	3				
1923-03-23	8	14.48	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	3				
1923-03-23	9	14.48	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	3				
1923-03-23	10	14.48	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	1005: Moved to anchorage.																	3				
1923-03-23	11	14.49	120.92	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	4				
1923-03-23	12	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	4				
1923-03-23	13	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	9				
1923-03-23	14	14.49	120.92			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/0/95/29009500/content/hub/2016-05/USS_Sacramento_03011923_to_04301923/USS_Sacramento_03011923_to_04301923_053.jpg	 																	10				
